chinese,math,english,total,school,ifpass
115,45,114,106,466,0
78,108,140,106,528,0
116,88,44,213,552,0
141,116,62,90,467,0
101,33,137,111,408,0
133,41,147,103,320,0
110,90,53,78,683,0
146,131,63,215,330,0
135,108,70,250,508,0
97,31,117,218,378,0
75,64,56,229,357,0
89,77,42,135,626,0
113,31,111,214,438,1
130,99,58,78,443,0
110,96,130,96,394,1
126,71,124,238,317,0
105,132,44,113,543,0
76,117,84,125,697,0
113,142,91,212,538,1
102,30,127,152,694,0
85,79,79,242,541,0
110,143,56,291,479,0
74,87,132,37,541,0
115,74,55,60,342,0
63,44,112,199,317,0
66,56,116,110,350,0
69,104,118,73,339,1
63,104,146,73,448,0
78,118,124,100,448,0
92,57,118,214,546,0
139,133,90,211,456,0
76,135,76,71,504,0
134,31,143,49,314,1
132,127,99,59,655,0
136,75,98,252,595,0
107,47,79,98,548,0
132,132,68,180,346,0
128,51,51,113,336,1
64,75,137,54,339,0
67,30,147,272,634,0
114,45,90,132,316,0
133,128,127,225,393,0
81,150,143,247,469,0
84,32,111,284,598,0
119,133,69,238,648,0
72,142,98,33,675,0
63,35,56,39,436,0
88,51,150,204,565,0
102,117,50,294,375,0
65,108,55,62,513,0
137,101,111,246,473,0
139,141,131,194,303,0
117,43,100,135,674,0
149,85,79,245,322,0
128,86,99,100,363,0
125,46,101,215,399,0
86,90,129,226,606,0
67,143,107,127,543,0
67,93,66,106,437,0
91,82,121,79,300,0
93,60,101,246,635,0
103,78,142,240,478,0
69,123,82,230,622,0
144,113,127,41,312,0
133,39,110,290,568,1
60,94,144,295,447,0
144,149,110,69,699,0
130,128,116,250,485,0
67,59,147,61,608,0
121,148,105,219,564,1
65,116,113,171,581,0
79,144,111,32,515,0
147,71,114,173,697,0
79,128,109,252,589,0
132,89,66,31,670,0
135,110,107,295,593,0
64,37,67,208,655,0
118,70,58,231,689,0
74,147,149,212,314,0
104,141,96,295,607,1
81,56,110,204,551,0
130,70,59,61,338,0
98,62,61,269,695,0
70,140,50,198,393,0
143,147,145,267,561,0
93,44,82,186,326,0
72,42,143,207,464,0
129,66,76,268,610,0
76,76,118,71,693,0
87,139,72,155,327,0
72,131,46,175,683,0
80,146,110,95,553,0
96,77,86,196,549,0
147,146,47,135,628,0
90,149,67,99,321,0
146,71,135,221,437,0
102,100,72,34,380,0
145,121,51,285,675,0
71,87,40,136,450,0
92,112,45,259,309,0
80,98,104,69,343,1
95,107,96,143,329,0
109,110,131,138,397,0
79,33,122,157,598,0
95,65,57,147,464,0
72,109,102,170,560,0
79,45,44,253,646,0
122,73,102,71,300,0
84,139,94,88,687,0
87,46,55,63,652,0
84,123,65,171,342,0
83,34,68,125,577,0
69,37,148,248,309,0
99,145,65,113,392,1
97,129,97,212,637,0
150,131,129,216,457,0
66,149,90,182,483,1
131,77,80,198,377,0
67,86,86,57,399,0
124,58,80,145,558,0
122,68,120,102,575,0
113,104,68,118,375,1
136,107,82,49,532,0
124,63,53,147,537,0
138,150,130,214,394,0
118,38,80,120,695,0
102,45,106,193,479,0
126,120,104,235,307,0
105,69,126,140,341,0
68,149,45,147,407,1
150,149,69,135,480,1
140,77,144,241,587,1
81,128,135,59,448,0
104,45,141,177,640,0
147,126,55,235,584,0
87,55,59,109,560,0
87,75,65,202,445,0
115,148,98,200,368,0
65,130,82,235,309,0
71,63,143,161,600,0
131,110,83,273,621,0
74,124,50,104,355,0
117,91,82,38,391,0
67,147,78,32,583,0
99,107,90,76,587,0
82,30,135,193,515,0
100,130,127,220,646,0
88,119,76,272,642,0
124,108,117,199,694,0
146,57,106,237,308,0
113,41,125,152,466,0
109,48,87,198,550,0
149,39,141,145,469,1
81,103,82,188,472,0
111,84,65,280,462,0
139,139,104,239,341,0
141,99,59,146,398,1
137,103,71,179,550,0
82,76,77,36,629,0
141,137,111,194,400,0
93,55,126,166,531,0
132,138,84,66,418,1
104,66,124,116,404,1
95,101,56,42,313,0
76,53,122,228,432,1
88,110,140,43,343,1
79,34,101,46,334,0
117,112,134,50,424,0
90,101,111,197,665,0
96,117,103,227,506,1
93,148,84,206,608,0
104,76,82,158,359,0
141,86,75,80,661,0
123,67,131,189,625,0
87,125,124,288,523,0
132,85,132,53,683,0
107,31,64,85,372,0
76,47,69,232,437,0
122,143,94,129,533,0
69,139,103,278,549,1
71,55,96,224,434,1
118,39,45,176,638,0
135,136,60,78,601,0
97,74,149,104,575,0
87,138,65,297,615,0
118,52,53,58,700,0
94,141,119,127,396,0
111,150,145,73,593,0
117,104,142,238,365,0
115,89,149,168,522,0
68,94,58,92,502,0
131,150,40,137,320,0
105,135,61,62,443,0
111,110,116,234,489,0
61,84,84,41,416,0
63,36,56,171,571,0
146,132,71,276,377,0
100,121,44,61,663,0
138,44,117,196,349,0
103,66,61,234,646,0
70,62,66,116,680,0
69,91,75,289,571,0
102,82,103,55,458,0
149,30,72,73,383,0
67,43,68,180,487,0
108,67,62,109,353,0
144,99,57,113,565,0
106,86,141,60,488,0
86,126,41,225,603,0
120,87,119,160,552,0
116,41,78,77,675,0
91,66,49,123,590,0
95,59,144,33,637,0
61,31,109,206,418,0
145,150,127,250,696,0
96,98,106,282,691,0
115,64,100,297,553,1
149,35,59,68,572,0
94,101,139,112,508,0
67,150,106,204,492,1
78,143,138,111,341,0
149,114,115,103,311,0
119,55,104,124,300,0
68,59,54,61,577,0
63,46,47,139,567,0
72,58,97,178,508,0
96,150,122,139,619,0
124,74,140,243,329,0
118,121,103,32,530,0
86,119,56,237,625,0
128,93,52,235,645,0
116,104,78,222,343,0
134,118,64,227,458,0
140,83,86,75,607,0
105,143,86,95,529,0
97,39,66,189,364,1
101,107,90,266,515,1
149,96,57,50,373,0
67,33,65,259,468,0
87,98,146,231,695,0
106,35,100,132,345,1
97,130,110,265,546,0
147,133,121,113,426,0
133,68,78,264,692,0
82,65,65,274,565,0
84,41,44,119,344,0
149,144,126,211,392,0
85,64,127,109,469,0
84,144,130,111,453,1
131,133,104,39,696,0
127,73,89,86,435,0
150,72,109,173,508,0
119,147,122,189,668,0
121,55,93,149,465,0
63,41,131,215,626,0
101,116,97,34,543,0
66,137,77,170,576,0
70,60,62,59,468,0
83,112,148,294,377,0
147,41,75,237,436,0
96,50,82,284,437,0
97,38,120,210,465,0
136,65,142,110,435,1
133,92,131,225,555,1
115,124,138,38,583,0
93,124,148,166,528,1
86,133,40,276,318,0
61,51,70,134,457,0
128,118,72,210,603,0
71,53,126,107,581,0
102,78,114,289,457,0
149,95,52,225,529,0
143,90,114,138,636,0
113,84,124,275,440,0
72,115,40,222,352,0
94,46,120,228,485,1
66,70,83,38,349,0
133,95,118,92,404,1
143,73,77,87,442,0
117,65,81,40,324,0
98,67,44,235,510,0
144,36,148,184,498,1
107,31,51,148,566,0
93,145,147,257,365,0
123,86,117,176,315,0
83,119,112,89,609,0
109,63,62,159,600,0
111,51,40,230,504,0
74,80,127,51,410,0
96,30,116,277,664,0
102,121,106,232,445,0
60,104,44,32,317,0
62,110,50,58,520,0
136,95,135,244,425,0
141,65,70,128,417,0
104,141,94,141,442,1
99,72,60,91,674,0
62,103,79,131,680,0
107,75,93,50,403,0
144,83,93,201,523,0
79,50,150,209,592,0
95,143,93,246,352,0
125,45,145,127,653,0
113,106,82,283,360,0
87,143,114,279,589,1
128,140,113,73,385,0
99,102,67,132,658,0
82,139,114,42,455,0
105,126,102,268,569,1
89,66,58,37,618,0
86,73,43,144,700,0
74,124,96,82,622,0
70,117,94,238,481,1
145,107,121,83,367,0
117,102,146,207,442,0
97,81,51,235,697,0
117,75,99,44,489,0
124,106,86,236,644,0
125,130,106,120,485,0
99,66,139,152,419,1
139,143,81,129,426,0
74,51,73,217,695,0
67,59,64,40,627,0
115,113,121,278,506,0
129,150,109,90,403,0
63,36,94,144,616,0
119,123,82,172,542,0
127,142,64,178,686,0
92,111,88,168,406,0
127,79,66,45,544,0
78,98,105,132,511,0
141,87,140,271,508,0
143,63,56,177,535,0
85,92,120,226,375,0
138,146,54,175,617,0
69,150,77,252,666,0
133,84,101,209,410,0
63,51,116,46,638,0
70,44,149,265,348,0
81,132,88,68,646,0
81,37,112,257,398,0
116,101,106,143,654,0
64,43,141,250,492,1
108,81,133,180,460,1
115,61,77,237,383,0
72,30,89,208,545,0
85,82,69,134,546,0
143,101,141,199,597,0
119,81,41,88,613,0
68,55,56,88,486,0
139,116,149,105,693,0
101,107,70,202,509,0
100,143,150,180,489,0
90,141,116,207,374,0
67,140,93,224,392,0
92,147,83,258,468,0
100,104,112,72,592,0
142,40,107,136,474,0
149,92,112,139,443,1
64,61,89,160,361,1
60,57,130,275,648,0
145,77,82,31,581,0
108,105,82,286,646,0
145,47,127,230,622,0
87,74,125,224,486,1
84,59,43,71,448,0
92,77,129,105,539,0
115,123,68,260,669,0
120,102,143,245,372,0
103,128,50,188,460,1
112,64,40,292,550,0
93,137,97,66,329,0
82,38,69,274,513,0
104,128,114,144,521,0
115,69,54,192,570,0
94,100,65,64,401,0
129,119,114,63,665,0
69,101,42,255,608,0
105,120,58,176,416,1
63,126,61,106,465,0
68,73,143,165,490,0
142,49,132,170,580,0
104,125,138,36,346,0
133,88,43,243,623,0
68,132,142,107,395,0
123,116,122,146,346,0
123,108,115,259,361,0
90,77,51,285,379,0
76,150,60,235,420,0
99,34,75,218,534,0
120,37,45,91,404,0
130,44,145,255,493,0
78,132,132,280,387,0
111,124,66,257,463,0
110,76,112,82,647,0
97,119,148,281,677,0
142,132,143,132,556,0
62,40,97,173,662,0
91,150,92,283,578,1
138,66,70,194,559,0
94,122,80,166,394,0
69,89,48,252,390,0
133,35,92,277,501,1
64,81,142,222,407,0
140,45,87,250,632,0
83,91,66,137,566,0
137,88,129,123,389,0
102,134,133,155,671,0
85,44,95,100,659,0
150,94,68,135,642,0
76,134,58,262,558,0
75,150,146,189,580,0
88,64,99,149,617,0
71,117,73,247,491,1
106,76,109,200,481,1
142,59,79,52,542,0
125,91,42,168,471,0
98,127,97,79,538,0
141,59,129,257,558,1
142,41,42,106,650,0
63,119,53,74,482,0
104,122,69,249,333,0
111,98,135,231,426,0
66,103,55,67,444,0
121,44,69,258,683,0
72,104,137,180,655,0
120,107,67,221,347,0
61,51,44,247,576,0
67,150,127,173,354,0
84,93,122,135,442,0
145,31,42,261,471,1
144,95,82,233,347,0
84,60,140,290,383,0
133,131,57,181,640,0
140,93,141,216,488,0
147,74,54,182,356,0
89,130,66,73,344,1
82,45,130,278,606,0
123,118,102,99,373,0
65,77,64,142,510,0
66,30,57,223,454,0
146,104,139,292,575,0
130,140,98,203,610,0
107,116,46,239,687,0
130,58,90,62,417,0
85,120,140,84,635,0
93,124,71,278,616,0
114,102,117,252,403,0
141,127,128,277,576,0
77,82,83,116,578,0
100,98,84,257,383,0
84,46,81,143,380,0
143,89,52,295,601,0
65,71,140,59,417,0
102,96,41,120,445,0
77,35,131,228,475,0
86,84,103,256,563,0
111,30,89,202,460,0
62,30,80,137,445,0
135,34,74,30,354,0
70,127,115,229,566,0
67,74,79,293,615,0
66,132,102,291,409,0
77,135,103,172,649,0
91,137,99,132,425,1
81,54,104,149,316,0
90,30,81,84,414,0
91,91,89,120,535,0
102,147,60,61,399,0
60,99,52,200,564,0
118,89,86,125,475,0
65,140,42,260,502,1
113,93,91,165,403,0
93,92,47,263,317,0
107,30,126,178,667,0
102,81,55,183,430,0
111,97,133,263,344,0
133,40,128,86,510,0
109,117,41,102,651,0
93,102,105,129,339,0
60,61,93,50,690,0
131,62,82,120,551,0
79,64,112,180,575,0
124,145,47,276,659,0
107,44,98,186,527,0
124,141,112,278,699,0
140,113,43,153,337,0
105,145,116,30,449,0
150,97,70,77,504,0
136,140,95,274,428,0
80,56,143,58,576,0
140,37,139,266,634,0
147,60,104,95,509,0
94,113,107,254,434,0
147,131,61,203,347,0
105,147,50,122,359,0
109,149,118,98,537,0
89,124,67,168,382,0
72,63,64,144,495,0
74,47,71,109,633,0
112,124,71,195,508,0
148,38,101,283,443,0
66,127,106,176,573,0
78,115,55,253,486,1
104,112,107,295,584,1
94,88,85,72,441,0
144,64,144,104,562,0
136,37,85,105,476,0
110,67,108,122,572,0
94,56,63,143,603,0
133,37,52,295,662,0
114,59,138,290,670,0
131,84,90,103,468,0
146,83,125,256,324,0
60,93,115,262,530,0
70,141,85,93,327,0
96,61,44,56,550,0
119,59,66,122,563,0
146,111,67,156,353,0
148,81,100,244,510,0
77,143,72,184,342,0
135,73,62,140,332,0
89,58,101,136,550,0
110,62,117,193,655,0
104,82,78,179,412,1
144,60,50,231,513,0
139,63,44,105,618,0
61,43,84,49,428,0
70,65,46,75,392,0
119,128,115,202,587,0
140,125,122,35,346,0
105,55,82,92,348,0
131,96,112,40,421,0
104,34,93,55,304,0
66,112,50,290,445,0
87,113,58,69,693,0
148,32,69,184,521,0
96,101,77,46,304,1
67,137,67,179,666,0
97,56,129,92,613,0
120,37,49,52,312,0
105,49,130,133,532,0
63,109,73,210,537,0
60,100,73,58,529,0
73,139,129,87,622,0
67,127,118,132,451,0
126,82,139,262,531,0
150,124,61,272,558,1
94,33,109,206,453,0
77,42,96,215,420,1
60,76,40,263,314,0
140,79,97,185,637,0
79,67,132,292,447,0
127,104,110,126,647,0
143,35,46,156,551,0
98,70,124,134,414,1
108,35,43,243,630,0
126,123,107,49,511,0
99,79,128,170,619,0
60,111,85,65,344,0
78,78,59,34,315,0
108,111,122,232,682,0
88,102,106,266,531,1
131,57,132,228,489,0
118,43,79,172,636,0
149,135,140,255,700,0
100,108,87,144,539,0
87,109,85,153,569,0
92,96,59,84,586,0
82,73,106,33,305,0
80,69,41,175,615,0
93,72,116,208,474,1
115,46,141,126,577,0
92,39,58,192,594,0
77,129,116,92,447,0
138,74,135,94,453,0
139,54,53,207,691,0
149,42,136,282,668,0
113,102,106,84,323,0
65,99,77,205,684,0
109,31,121,190,401,0
100,120,128,88,324,0
132,125,86,106,455,0
127,33,106,190,314,0
85,34,121,193,385,1
95,116,123,294,589,1
131,137,129,232,345,0
122,68,91,245,599,0
102,112,148,272,398,0
93,56,124,240,545,0
100,71,117,47,632,0
72,90,75,273,373,0
107,59,47,244,450,1
131,124,104,173,538,0
150,51,81,261,456,0
137,72,113,242,424,0
111,83,81,122,400,0
128,145,117,33,431,0
87,82,68,62,388,0
137,127,51,81,499,0
127,139,50,251,485,0
67,131,150,167,401,0
133,114,127,263,650,0
119,141,56,173,361,0
105,98,138,135,514,0
135,69,67,191,524,0
114,144,94,61,339,0
104,61,120,183,417,0
136,121,103,214,500,0
89,57,94,148,463,0
73,75,85,151,430,0
98,82,88,131,602,0
137,77,47,204,411,0
62,53,123,292,403,0
136,117,58,77,339,1
95,35,114,106,361,0
133,132,126,260,488,0
74,63,52,183,625,0
111,145,139,66,622,0
71,69,131,150,514,0
83,89,138,241,443,0
148,122,110,92,511,0
116,84,91,300,309,0
83,87,115,222,515,0
115,58,52,261,307,0
144,40,69,263,509,1
62,115,146,274,400,0
79,53,126,43,672,0
143,80,112,148,484,0
80,84,91,220,636,0
69,124,40,44,682,0
128,117,100,262,327,0
118,101,72,292,502,0
88,44,92,115,549,0
139,89,57,170,684,0
88,62,44,33,461,0
133,31,106,160,375,0
145,52,104,293,367,0
77,121,84,120,631,0
130,142,50,134,675,0
111,126,119,256,632,0
78,93,109,254,332,0
87,133,139,63,409,1
60,133,86,117,657,0
139,97,142,92,432,1
69,139,70,148,667,0
118,67,114,243,459,0
127,53,66,265,598,0
144,128,63,71,532,0
107,143,73,176,501,0
87,113,41,178,548,0
144,77,137,169,690,0
84,119,80,100,568,0
105,54,92,218,558,0
141,59,120,279,401,0
73,150,141,217,370,0
112,38,41,72,492,0
134,106,97,55,408,0
84,107,55,191,426,1
103,45,59,266,640,0
131,89,61,273,509,1
149,33,108,197,502,0
102,92,134,54,426,0
142,137,62,125,309,0
115,57,55,111,548,0
133,111,70,165,533,0
110,133,119,46,426,0
103,96,67,214,336,0
141,76,48,200,642,0
68,41,41,61,391,0
77,69,102,296,504,1
125,56,128,155,551,0
74,131,142,71,370,1
127,53,107,102,528,0
66,133,137,133,385,0
65,91,45,262,581,0
132,34,49,81,593,0
83,47,128,134,625,0
144,76,95,197,636,0
135,56,110,241,419,0
138,97,92,229,363,0
117,42,114,282,416,0
65,110,63,197,674,0
72,57,56,145,378,0
121,98,132,104,486,0
130,74,113,194,593,0
93,83,128,110,392,1
96,66,109,125,666,0
112,49,81,44,311,0
139,97,59,82,633,0
135,101,69,127,400,1
144,64,40,214,624,0
111,44,111,109,401,0
111,56,78,94,317,1
109,45,58,291,531,0
105,113,118,112,430,1
122,117,101,273,328,0
123,69,90,237,323,0
115,116,48,282,465,0
107,126,43,129,310,0
86,127,102,47,507,0
112,92,138,210,574,0
64,112,137,222,442,0
93,118,91,125,644,0
98,35,112,70,495,0
107,129,149,218,464,0
121,136,109,170,693,0
150,132,85,204,566,1
74,108,45,51,522,0
144,51,74,188,600,0
64,116,140,170,361,0
130,76,74,129,477,0
106,83,64,174,618,0
60,82,94,109,331,1
94,122,142,223,494,0
105,74,47,269,526,0
126,62,40,48,306,0
122,89,138,253,574,1
65,31,49,297,339,0
116,145,71,41,678,0
111,41,48,43,304,0
138,136,119,270,459,0
101,61,121,266,358,0
73,148,147,86,576,0
69,95,66,138,408,0
106,112,101,148,399,0
104,100,137,101,301,0
79,70,77,230,653,0
96,56,95,296,362,0
92,51,55,215,309,0
98,66,74,186,476,0
146,144,148,62,472,1
73,105,52,129,612,0
141,128,92,210,572,0
103,91,47,144,511,0
85,110,94,69,435,0
68,34,115,141,315,1
117,54,94,148,447,0
127,126,50,209,425,0
138,134,77,199,434,0
112,93,57,75,353,0
65,96,49,228,367,0
103,104,53,233,586,0
93,126,125,122,373,0
103,98,116,87,562,0
87,143,146,113,465,1
86,69,136,110,651,0
61,150,41,73,496,0
99,140,138,158,367,0
91,91,66,123,355,1
117,31,92,224,365,0
68,116,68,95,662,0
148,144,140,260,553,0
85,90,133,96,388,1
117,36,43,222,458,0
101,101,121,34,669,0
61,137,80,287,379,0
102,144,46,170,648,0
142,80,58,239,572,0
134,42,73,88,675,0
70,77,94,64,311,0
128,107,58,261,406,0
63,58,96,289,473,1
80,146,59,263,562,0
64,102,99,42,387,0
97,121,140,102,651,0
62,109,108,120,570,0
145,140,92,55,677,0
147,123,110,266,654,0
131,103,132,254,458,0
74,113,87,299,642,0
74,137,48,284,425,0
112,145,109,209,602,0
77,47,103,256,645,0
119,39,74,135,667,0
103,140,125,56,305,0
112,127,120,100,351,0
124,123,119,221,315,0
85,133,132,42,321,0
105,42,83,258,573,0
145,119,144,269,463,0
79,65,75,36,310,0
91,108,89,89,510,0
72,91,107,109,472,0
82,112,49,67,501,0
66,78,124,89,451,0
140,143,137,258,515,0
139,115,51,78,404,0
91,108,91,48,558,0
60,148,138,177,692,0
131,82,75,237,559,0
149,53,135,293,673,0
89,83,130,140,312,0
121,138,69,217,639,0
82,124,57,211,592,0
96,139,104,146,573,0
80,131,105,71,387,0
72,112,134,278,500,0
60,83,53,112,649,0
102,86,99,138,459,0
114,142,125,179,422,0
125,144,63,258,402,0
90,126,46,286,446,0
81,95,138,58,360,1
89,129,98,55,589,0
103,113,82,143,451,0
92,49,81,61,638,0
116,128,123,102,383,0
109,83,86,106,669,0
145,39,74,121,617,0
78,75,133,104,606,0
116,31,120,144,301,0
61,35,76,174,451,0
63,122,44,45,562,0
66,110,63,30,427,0
122,103,91,53,419,0
149,57,110,265,369,0
118,73,66,94,577,0
121,47,47,204,666,0
145,119,58,110,450,0
65,54,132,220,309,0
109,103,141,89,677,0
135,143,137,254,446,0
138,60,132,295,503,0
142,78,69,158,383,0
106,112,124,93,399,1
88,67,59,226,367,0
98,52,83,186,670,0
90,147,48,270,514,1
83,139,50,115,537,0
116,43,90,56,448,0
113,43,95,60,617,0
135,91,73,253,449,0
82,101,60,217,631,0
112,86,78,248,415,0
112,125,145,170,302,0
66,122,125,98,455,0
137,95,60,231,388,0
112,148,59,241,456,0
123,72,108,37,690,0
75,43,132,65,443,0
61,88,146,166,357,0
100,84,69,224,673,0
111,44,71,224,378,0
84,96,93,171,395,1
107,149,121,207,699,0
142,137,83,98,493,0
123,117,71,232,435,0
110,72,86,105,558,0
86,45,92,274,654,0
125,111,105,263,301,0
127,54,67,271,336,0
66,56,125,175,679,0
136,118,65,154,303,0
110,44,105,152,306,0
85,146,60,257,334,0
90,93,67,47,324,0
98,88,60,74,556,0
119,132,90,213,612,0
100,116,91,216,570,0
67,113,42,271,315,0
89,97,133,266,348,0
68,44,79,66,570,0
129,147,56,82,619,0
103,140,121,87,323,0
130,131,104,265,549,0
63,66,137,211,471,1
113,119,142,55,336,0
126,38,52,174,512,0
129,83,68,39,589,0
128,63,73,261,504,1
138,71,96,293,502,0
148,86,59,185,656,0
89,110,121,59,630,0
134,57,100,55,624,0
75,86,144,157,450,1
111,71,143,81,592,0
107,104,93,267,628,0
65,57,117,80,426,0
61,125,141,125,392,0
89,101,42,199,484,0
139,32,137,206,390,0
117,76,88,279,607,0
80,85,44,123,465,0
132,62,61,80,601,0
96,53,96,215,561,0
125,77,117,243,631,0
77,145,97,142,501,0
150,94,138,77,540,0
109,104,147,262,675,0
106,83,107,66,345,1
128,31,121,175,592,0
74,91,124,155,510,0
103,89,119,188,450,1
120,55,98,101,374,0
83,133,49,117,337,1
137,58,145,272,519,0
80,58,45,206,335,0
104,87,137,51,302,0
122,61,85,85,447,0
91,97,98,282,587,0
94,44,115,46,628,0
87,135,102,107,348,0
93,148,79,75,317,0
101,149,142,288,318,0
141,83,144,116,544,0
147,132,59,283,616,1
91,144,58,107,694,0
74,131,104,88,417,0
63,74,55,294,340,0
143,74,97,60,598,0
110,115,57,139,350,0
107,123,54,236,471,1
85,150,79,162,615,0
118,72,125,117,558,0
89,66,146,88,331,0
73,140,73,147,405,1
112,123,128,121,555,0
145,36,54,227,620,0
67,40,138,249,398,0
133,50,94,293,558,1
96,32,112,295,383,0
122,86,72,102,627,0
97,66,63,94,667,0
139,77,73,128,596,0
98,36,59,119,522,0
133,65,113,190,476,1
149,56,71,293,576,0
87,127,109,212,644,0
95,30,58,272,604,0
65,74,84,67,321,0
73,130,112,279,604,0
126,55,143,127,666,0
112,149,121,156,354,0
75,144,121,83,360,0
63,46,69,135,481,0
61,111,82,272,413,0
76,43,121,121,361,0
111,38,52,240,344,0
73,112,150,223,482,0
106,47,76,108,505,0
60,150,61,251,555,0
85,95,71,33,368,0
93,81,58,88,419,0
126,97,120,117,416,1
114,58,75,182,620,0
78,128,148,203,332,0
112,40,46,124,448,0
138,113,93,176,338,0
91,32,150,84,302,0
138,41,118,233,515,1
109,46,87,114,603,0
80,97,117,133,423,1
96,116,117,138,594,0
126,43,60,140,518,0
99,94,72,102,391,0
63,45,49,118,434,0
84,147,94,129,550,0
148,67,99,274,653,0
87,75,137,100,421,0
124,125,56,87,583,0
142,111,92,207,523,1
141,128,131,124,355,0
110,42,68,198,307,0
86,115,137,245,583,0
148,89,54,83,496,0
135,71,50,88,568,0
123,77,139,80,351,0
118,31,135,292,313,0
64,105,138,159,401,0
119,71,115,210,447,0
82,36,96,209,611,0
140,63,82,99,595,0
76,54,99,39,669,0
116,44,150,295,576,1
84,30,61,158,374,0
96,81,145,278,366,0
99,146,57,164,575,0
92,93,138,249,692,0
146,34,74,225,310,0
140,139,127,197,337,0
115,112,114,114,644,0
114,119,91,51,668,0
103,91,128,230,391,0
84,125,82,108,647,0
78,99,144,84,312,0
122,63,52,256,413,0
106,36,44,77,397,0
91,76,68,80,477,0
90,149,51,169,534,0
134,96,40,290,539,1
128,127,143,155,514,1
104,104,48,171,601,0
70,102,81,84,324,1
122,128,60,191,306,0
137,69,66,36,657,0
108,57,78,133,342,1
132,97,128,222,441,0
61,123,92,142,556,0
117,143,68,161,615,0
77,80,77,120,558,0
98,89,147,201,672,0
108,134,55,197,577,0
134,128,83,208,345,0
74,63,104,49,586,0
92,139,117,197,503,1
79,68,119,218,646,0
136,118,92,262,552,0
99,38,150,184,464,1
65,110,86,44,627,0
92,75,147,256,336,0
82,70,123,118,397,0
147,125,123,299,665,1
145,83,120,136,309,0
128,105,64,171,579,0
105,131,76,65,586,0
141,117,51,217,355,0
105,147,67,136,526,0
146,97,45,30,411,0
94,125,62,75,684,0
134,143,107,63,310,0
111,150,136,162,607,0
105,149,58,121,528,0
66,103,50,191,698,0
148,102,89,219,602,0
64,38,137,51,492,0
115,111,142,187,607,0
103,82,142,250,490,0
149,47,127,102,472,0
136,121,49,261,615,0
90,112,50,195,449,0
112,86,54,68,529,0
100,146,143,232,492,0
133,70,83,92,699,0
86,44,46,69,465,0
150,58,52,197,518,0
100,109,65,59,435,0
115,30,64,193,625,0
65,144,93,176,554,0
141,138,113,243,434,0
102,110,149,92,503,0
115,101,145,48,546,0
145,68,74,137,346,0
67,49,56,124,557,0
120,139,122,166,682,0
145,105,126,188,359,0
65,60,67,40,373,0
114,104,118,125,684,0
146,108,76,113,544,0
107,139,55,106,352,0
100,134,148,298,363,0
99,68,101,106,327,1
126,34,134,120,341,0
75,71,117,79,618,0
112,142,96,108,344,0
100,150,111,226,400,0
74,112,138,300,309,0
87,91,119,191,409,0
110,75,47,257,542,0
123,127,106,214,443,0
77,147,97,76,576,0
134,48,53,177,527,0
65,104,117,160,470,0
99,101,109,122,431,0
110,53,105,105,645,0
138,135,63,213,464,0
