like_school,wenke_school,chinese,math,english,physics,chemistry,biology,politics,history,geography,location,time,wenke_score,like_score
南昌医学院,北京科技大学,111,146,118,69,31,44,73,98,45,新疆,2023,591,519
日照职业技术学院,广州科技贸易职业学院,60,104,48,46,31,99,51,54,57,广东,2023,374,388
四川农业大学,成都信息工程大学,134,64,135,58,66,65,35,62,74,江苏,2021,504,522
广州民航职业技术学院,四川音乐学院,138,36,74,32,51,62,65,55,86,甘肃,2023,454,393
湖北第二师范学院,广州大学,65,142,143,57,45,34,56,62,68,黑龙江,2020,536,486
桂林理工大学,贵州师范大学,147,37,129,64,58,45,75,57,48,浙江,2021,493,480
郑州师范学院,西南交通大学希望学院,100,107,98,79,37,54,52,56,36,西藏,2018,449,475
重庆对外经贸学院,武汉轻工大学,93,80,117,47,54,31,80,84,43,陕西,2017,497,422
四川旅游学院,天津海运职业学院,107,62,55,78,78,79,59,77,39,西藏,2021,399,459
暨南大学,阿坝师范学院,105,131,109,34,92,89,32,31,63,浙江,2016,471,560
湖北第二师范学院,泉州信息工程学院,66,150,67,73,81,49,59,38,36,陕西,2022,416,486
对外经济贸易大学,北京科技大学,124,121,113,100,67,96,48,92,93,新疆,2022,591,621
中国民用航空飞行学院,深圳技术大学,145,112,103,53,32,46,75,77,37,浙江,2016,549,491
上海海关学院,华南师范大学,131,147,94,44,91,43,82,34,66,安徽,2019,554,550
广东药科大学,南昌大学,81,135,82,51,93,53,94,92,44,安徽,2016,528,495
浙江工业大学,渭南职业技术学院,64,31,79,100,77,82,61,59,79,河北,2023,373,433
广东药科大学,四川师范大学,97,115,95,50,73,65,82,48,47,辽宁,2024,484,495
湖南城建职业技术学院,四川旅游学院,100,65,81,35,59,36,90,86,37,新疆,2019,459,376
广东外语外贸大学南国商学院,青岛恒星科技学院,147,42,88,45,50,58,54,61,48,河北,2016,440,430
河北外国语学院,渭南职业技术学院,68,56,81,88,68,62,38,50,84,湖南,2019,377,423
湖北经济学院法商学院,安顺学院,119,95,54,46,46,93,65,67,52,云南,2022,452,453
四川外国语大学,四川民族学院,133,79,51,50,90,60,95,58,56,浙江,2019,472,463
贵州中医药大学时珍学院,广东外语外贸大学南国商学院,73,40,79,94,81,95,100,66,72,河南,2019,430,462
清华大学,山东大学,134,145,108,99,89,62,96,51,55,安徽,2021,589,637
广州新华学院,河北外国语学院,126,48,68,65,54,51,77,32,72,贵州,2022,423,412
四川大学锦江学院,重庆第二师范学院,71,126,60,82,53,53,92,63,43,西藏,2024,455,445
四川工业科技学院,厦门理工学院,72,98,121,55,36,59,40,77,98,北京,2019,506,441
长江大学,山东财经大学,104,97,71,59,85,57,63,51,99,云南,2017,485,473
青岛恒星科技学院,湖北工业大学,132,30,119,46,58,55,84,40,100,安徽,2025,505,440
山东师范大学,贵州中医药大学时珍学院,135,38,87,71,86,90,82,75,45,广西,2021,462,507
成都中医药大学,成都信息工程大学,99,148,107,43,76,39,38,57,55,陕西,2017,504,512
渭南职业技术学院,广州民航职业技术学院,77,36,83,56,71,50,53,97,47,黑龙江,2017,393,373
,重庆大学,146,66,141,96,99,96,67,79,87,山东,2018,586,644
重庆中医药学院,成都大学,67,103,94,97,86,62,94,48,61,西藏,2021,467,509
兰州博文科技学院,桂林医学院,72,81,116,65,38,55,77,71,77,江苏,2022,494,427
阿坝师范学院,河南理工大学,133,39,103,32,82,82,44,100,55,新疆,2017,474,471
重庆大学,湖北中医药大学,119,147,76,74,93,78,36,84,37,陕西,2019,499,587
广西师范大学,郑州西亚斯学院,103,60,105,30,65,57,50,79,51,北京,2023,448,420
辽宁大学,山东大学,124,103,117,69,96,60,91,75,79,宁夏,2017,589,569
西南交通大学希望学院,广东医科大学,138,39,77,67,45,83,98,89,90,福建,2019,531,449
山东师范大学,中国石油大学（华东）,116,107,105,34,87,58,94,94,32,山东,2025,548,507
中国传媒大学,湖北汽车工业学院,150,53,140,82,87,92,56,50,40,山西,2019,489,604
成都航空职业技术学院,三亚航空旅游职业学院,69,38,42,92,84,80,30,56,70,浙江,2024,305,405
南方医科大学,厦门理工学院,73,149,127,96,62,37,60,50,47,浙江,2021,506,544
沈阳医学院,东华大学,143,82,135,62,38,40,80,74,60,吉林,2016,574,500
湖北民族大学,桂林理工大学,110,111,45,100,71,80,74,84,56,甘肃,2022,480,517
武汉轻工大学,桂林医学院,115,75,111,94,53,49,55,55,83,湖北,2017,494,497
桂林理工大学,韶关学院,90,124,60,45,73,88,52,43,91,辽宁,2018,460,480
,,122,144,124,85,86,88,58,100,71,广西,2023,619,649
湖南科技职业学院,长江大学,116,115,53,53,40,30,77,34,78,新疆,2018,473,407
四川警察学院,成都理工大学,115,125,76,97,35,81,92,79,40,江西,2017,527,529
浙江工业大学,德宏职业学院,99,65,63,41,84,81,42,44,65,青海,2020,378,433
湖北民族大学,兰州大学,149,79,129,47,50,63,81,73,62,天津,2021,573,517
四川农业大学,上海政法学院,77,111,144,52,42,96,66,98,42,安徽,2022,538,522
湖北医药学院药护学院,北部湾大学,109,95,79,36,70,98,64,55,74,浙江,2016,476,487
武汉生物工程学院,天津海运职业学院,61,112,94,48,63,66,46,42,44,贵州,2024,399,444
四川民族学院,湖北中医药大学,90,105,114,49,51,63,34,85,71,甘肃,2019,499,472
重庆工程学院,重庆电力高等专科学校,63,67,64,62,94,69,55,87,45,重庆,2021,381,419
重庆医科大学,南京航空航天大学,111,127,105,64,45,61,55,87,94,河北,2023,579,513
中国地质大学（武汉）,上海大学,109,122,102,63,56,99,60,96,95,山西,2019,584,551
长江师范学院,长沙学院,120,36,107,49,88,57,100,48,71,内蒙古,2019,482,457
山东师范大学,四川旅游学院,108,113,80,98,60,48,60,37,61,重庆,2019,459,507
德宏职业学院,珠海科技学院,131,41,61,45,64,36,67,43,93,重庆,2025,436,378
成都东软学院,贵州黔南经济学院,80,94,70,30,79,98,65,73,60,广西,2021,442,451
福州大学,西北政法大学,141,109,145,30,36,94,63,39,48,内蒙古,2016,545,555
南京师范大学,上海大学,62,116,147,100,62,75,100,86,73,福建,2024,584,562
江西科技学院,武汉生物工程学院,71,72,85,40,66,76,46,73,97,黑龙江,2019,444,410
成都银杏酒店管理学院,湖北第二师范学院,85,136,62,69,37,32,65,50,88,湖南,2025,486,421
四川轻化工大学,华东理工大学,141,63,140,49,36,61,79,90,70,云南,2025,583,490
广州医科大学,上海电力大学,114,60,143,87,64,79,74,62,86,浙江,2022,539,547
湖北第二师范学院,广东医科大学,118,108,73,94,39,54,90,57,85,广西,2016,531,486
桂林医学院,成都师范学院,104,145,52,88,38,67,47,75,55,新疆,2017,478,494
浙江工业大学,南昌医学院,145,89,100,33,32,35,51,86,48,湖南,2017,519,434
湖南大学,成都医学院,86,130,127,68,83,98,88,79,48,甘肃,2021,558,592
北京交通大学,江南大学,76,143,143,84,71,89,92,44,58,宁夏,2019,556,606
湖南工程学院应用技术学院,延安职业技术学院,107,107,46,76,38,72,53,41,44,黑龙江,2020,398,446
重庆大学,华东理工大学,138,132,141,89,55,30,78,44,50,山西,2023,583,585
华南农业大学,广州民航职业技术学院,115,107,75,73,95,61,34,30,33,内蒙古,2025,394,526
贵州大学,华中农业大学,139,74,129,54,96,41,75,66,63,湖北,2018,546,533
华东理工大学,浙江理工大学,127,122,74,76,92,91,55,87,56,甘肃,2019,521,582
西南交通大学希望学院,浙江工业大学,89,98,85,55,76,46,57,71,34,湖北,2020,434,449
广州大学,成都大学,149,77,112,66,50,81,60,36,33,广东,2018,467,535
成都理工大学工程技术学院,天津海运职业学院,90,52,83,74,50,98,45,92,38,贵州,2019,400,447
广东医科大学,湖北大学,88,131,58,75,84,95,92,57,94,河南,2024,520,531
贵州医科大学,成都中医药大学,128,91,123,87,65,63,72,63,35,内蒙古,2019,512,557
阿坝师范学院,上海电力大学,104,49,133,54,100,31,87,76,90,新疆,2023,539,471
武汉生物工程学院,重庆医科大学,87,130,56,56,35,80,98,49,93,辽宁,2019,513,444
厦门理工学院,四川大学,106,122,97,50,62,69,98,91,84,北京,2018,598,506
湖南工程学院应用技术学院,吉利学院,130,36,92,84,56,48,34,34,89,北京,2025,415,446
桂林医学院,重庆邮电大学,107,141,105,33,42,66,32,95,43,广西,2023,523,494
湖北第二师范学院,中国民用航空飞行学院,89,64,125,80,59,69,87,92,34,北京,2025,491,486
湖北医药学院药护学院,华南农业大学,129,67,120,62,64,45,70,76,64,海南,2025,526,487
湖北第二师范学院,厦门理工学院,113,123,55,53,93,49,75,91,49,西藏,2021,506,486
贵州民族大学,重庆对外经贸学院,103,85,75,94,61,59,41,62,56,宁夏,2019,422,477
南方医科大学,重庆中医药学院,123,142,81,82,33,82,38,87,38,江苏,2025,509,543
南方医科大学,贵州医科大学,92,105,141,72,48,85,92,94,33,贵州,2019,557,543
重庆电力高等专科学校,重庆机电职业技术大学,66,94,50,38,66,67,55,78,70,陕西,2017,413,381
桂林医学院,长沙师范学院,79,128,103,53,84,47,86,40,33,北京,2020,469,494
重庆医科大学,遵义医科大学医学与科技学院,69,104,131,35,89,85,70,30,75,广东,2016,479,513
成都信息工程大学,贵州民族大学,137,56,110,77,36,88,48,56,70,内蒙古,2017,477,504
武汉纺织大学外经贸学院,成都航空职业技术学院,121,114,58,36,54,56,34,32,46,天津,2019,405,439
成都医学院,重庆医科大学,136,107,123,95,54,43,72,32,43,河北,2024,513,558
海南医学院,湖北大学,67,61,145,94,45,71,83,86,78,黑龙江,2021,520,483
梧州职业学院,西南交通大学希望学院,63,69,121,30,49,35,95,54,47,北京,2018,449,367
沈阳医学院,贵阳学院,103,56,149,69,60,63,47,51,59,海南,2022,465,500
浙江工业大学,四川音乐学院,63,79,53,70,86,82,96,71,92,黑龙江,2016,454,433
成都银杏酒店管理学院,西安职业技术学院,68,32,121,74,72,54,35,37,64,山西,2022,357,421
海南医学院,湖南师范大学,126,106,90,38,93,30,36,91,92,上海,2017,541,483
武汉船舶职业技术学院,广州民航职业技术学院,117,36,51,71,57,37,50,40,99,山西,2023,393,369
长江大学,成都信息工程大学,62,137,93,50,83,48,46,84,82,四川,2019,504,473
西南交通大学希望学院,西昌学院,69,80,108,89,58,45,67,40,94,山西,2022,458,449
中山大学,成都工业学院,117,117,117,100,83,98,52,33,30,黑龙江,2020,466,632
重庆医科大学,湘潭大学,99,136,63,79,78,58,88,59,80,福建,2023,525,513
甘肃交通职业技术学院,成都东软学院,92,47,54,70,31,54,83,95,80,西藏,2019,451,348
四川民族学院,成都工业学院,103,96,87,41,89,56,65,79,36,上海,2025,466,472
百色学院,华南农业大学,133,75,139,37,30,42,52,74,53,山东,2019,526,456
上海政法学院,湘潭大学,126,134,112,78,34,54,38,43,72,江西,2018,525,538
广州医科大学,四川轻化工大学,64,101,138,95,50,99,78,35,74,广西,2020,490,547
南方医科大学,,106,148,138,30,52,70,72,94,84,甘肃,2019,642,544
成都工业学院,四川师范大学,139,61,112,86,35,33,65,52,55,湖南,2024,484,466
宁波大学,南京航空航天大学,121,127,77,76,53,80,99,83,73,重庆,2019,580,534
广西师范大学,成都航空职业技术学院,96,79,61,97,54,33,46,34,88,宁夏,2018,404,420
汉中职业技术学院,运城职业技术大学,81,114,40,38,40,31,68,75,46,山东,2019,424,344
湖北工业大学,中国民用航空飞行学院,65,97,117,59,68,99,86,85,41,重庆,2018,491,505
成都师范学院,成都信息工程大学,85,121,69,72,37,94,90,75,64,黑龙江,2017,504,478
南京农业大学,湖北中医药大学,79,133,138,82,54,67,42,31,76,山东,2017,499,553
山东财经大学,重庆工程学院,99,101,95,88,60,42,47,47,30,海南,2022,419,485
四川农业大学,重庆邮电大学,93,94,116,76,92,51,49,83,88,天津,2024,523,522
福州大学,南京中医药大学,120,70,143,67,68,87,71,98,50,河南,2020,552,555
湖北工业大学,贵州师范大学,123,97,110,85,31,59,48,77,38,河北,2019,493,505
西昌学院,浙江理工大学,136,100,87,40,53,42,60,89,49,吉林,2022,521,458
南京师范大学,贵州医科大学,136,134,99,50,92,52,46,86,56,青海,2025,557,563
湖南工程学院应用技术学院,广州大学,106,108,45,68,67,52,95,97,84,上海,2024,535,446
四川轻化工大学,河南护理职业学院,91,39,106,99,93,62,50,60,39,江西,2022,385,490
华南师范大学,川北医学院,133,112,124,76,52,57,40,30,57,吉林,2019,496,554
广东医科大学,清华大学,148,103,95,57,47,81,97,100,91,湖北,2025,634,531
中国地质大学（武汉）,湖北大学,79,109,130,74,96,63,64,49,89,陕西,2025,520,551
长沙学院,浙江理工大学,114,62,112,54,62,78,99,87,47,山西,2016,521,482
长沙理工大学,广东医科大学,97,139,72,82,76,48,37,95,91,西藏,2018,531,514
辽宁大学,四川民族学院,82,112,146,94,82,52,59,31,42,广西,2024,472,568
安顺学院,重庆对外经贸学院,67,100,83,78,81,43,38,98,36,湖南,2017,422,452
长沙师范学院,湖北第二师范学院,97,96,61,57,94,64,100,61,71,内蒙古,2019,486,469
中国石油大学（北京）,辽宁大学,93,123,131,70,75,73,52,68,99,广东,2019,566,565
德宏职业学院,遵义医科大学医学与科技学院,73,34,102,42,86,41,100,83,87,山东,2019,479,378
长江大学,浙江海洋大学,100,138,51,57,90,37,78,32,89,甘肃,2019,488,473
遵义医科大学医学与科技学院,郑州西亚斯学院,117,87,80,40,85,70,62,37,67,新疆,2018,450,479
桂林理工大学,桂林理工大学,122,135,49,30,71,73,42,46,86,内蒙古,2017,480,480
青岛黄海学院,钦州幼儿师范高等专科学校,77,47,60,72,78,31,46,62,55,吉林,2025,347,365
西北政法大学,成都中医药大学,127,78,130,70,79,61,74,50,53,陕西,2018,512,545
四川轻化工大学,上海电力大学,146,135,96,32,37,44,35,40,87,上海,2019,539,490
广州南方学院,贵阳学院,135,32,66,90,61,48,62,81,89,安徽,2025,465,432
贵州黔南经济学院,成都银杏酒店管理学院,90,98,60,62,51,81,68,59,46,河南,2023,421,442
,华东理工大学,116,134,136,91,85,93,93,41,63,江苏,2020,583,655
重庆第二师范学院,湖南科技大学潇湘学院,65,131,65,79,55,60,35,97,38,湖南,2018,431,455
珠海科技学院,湖北民族大学,87,38,140,91,39,41,98,94,60,广东,2019,517,436
重庆电力高等专科学校,武汉船舶职业技术学院,63,63,61,53,95,46,81,38,62,吉林,2022,368,381
成都理工大学工程技术学院,成都银杏酒店管理学院,66,82,91,59,95,54,70,57,55,四川,2019,421,447
景德镇艺术职业大学,海南科技职业大学,82,44,43,70,95,92,70,40,54,湖北,2019,333,426
成都航空职业技术学院,四川机电职业技术学院,73,71,76,31,57,95,61,40,75,安徽,2017,396,403
华南师范大学,遵义医科大学医学与科技学院,80,136,95,100,80,63,65,45,58,福建,2021,479,554
中国传媒大学,华南理工大学,149,120,120,82,42,91,69,59,100,河南,2016,617,604
成都工业学院,浙江理工大学,113,68,134,48,44,59,60,93,53,河北,2025,521,466
四川警察学院,南京师范大学,108,142,110,42,75,52,93,39,70,宁夏,2019,562,529
湖北师范大学,南京航空航天大学,139,120,110,49,37,47,56,57,98,四川,2019,580,502
四川音乐学院,西南交通大学希望学院,101,90,51,49,100,63,92,56,59,新疆,2019,449,454
川北医学院,广州南方学院,146,38,95,44,87,86,78,38,37,上海,2021,432,496
北京交通大学,,147,86,145,77,85,68,96,99,47,青海,2019,620,608
长沙师范学院,中国民用航空飞行学院,140,53,127,54,40,55,84,35,52,内蒙古,2017,491,469
厦门理工学院,桂林医学院,127,46,113,85,82,53,71,50,87,天津,2024,494,506
湖北师范大学,长沙师范学院,62,119,114,83,83,41,41,65,68,海南,2025,469,502
华南师范大学,湖南大学,139,140,93,50,97,35,65,74,82,辽宁,2016,593,554
天津海运职业学院,北部湾大学,116,93,73,32,46,40,55,71,68,湖北,2017,476,400
三亚学院,贵州师范大学,65,50,139,40,43,72,77,96,66,河南,2017,493,409
兰州博文科技学院,华中农业大学,144,80,45,46,66,46,87,98,92,辽宁,2019,546,427
成都信息工程大学,湖南医药学院,139,63,124,55,38,85,58,57,70,湖北,2018,511,504
广东医科大学,西南财经大学天府学院,125,90,83,100,73,60,34,30,66,上海,2016,428,531
温州医科大学,苏州科技大学,150,42,136,96,63,85,68,51,61,海南,2023,508,572
安阳师范学院,中国民用航空飞行学院,132,60,46,99,64,80,94,92,67,云南,2024,491,481
贵州黔南经济学院,桂林理工大学,74,119,66,44,50,89,44,85,92,安徽,2023,480,442
四川师范大学,华东理工大学,96,80,135,53,31,89,71,100,100,海南,2025,582,484
遵义医科大学医学与科技学院,湖北民族大学,133,58,66,43,100,79,85,86,89,安徽,2019,517,479
襄阳职业技术学院,青岛恒星科技学院,139,68,40,42,53,49,78,40,75,内蒙古,2024,440,391
辽宁大学,桂林医学院,142,138,73,83,49,84,68,43,30,青海,2021,494,569
广东外语外贸大学南国商学院,渭南职业技术学院,84,62,52,74,65,93,73,66,40,内蒙古,2019,377,430
徐州工业职业技术学院,成都工业学院,69,121,50,41,36,45,90,92,44,贵州,2018,466,362
海南科技职业大学,长沙商贸旅游职业技术学院,62,45,42,51,40,93,75,54,71,福建,2017,349,333
山东师范大学,沈阳医学院,65,119,135,33,53,96,66,80,35,内蒙古,2020,500,501
广东财经大学,成都医学院,139,59,140,30,56,100,62,91,68,江苏,2019,559,524
北京交通大学,四川大学,118,142,124,95,39,91,78,90,45,青海,2017,597,609
成都信息工程大学,贵州中医药大学,139,60,76,60,88,81,79,49,100,山西,2020,503,504
