like_school,wenke_school,chinese,math,english,physics,chemistry,biology,politics,history,geography,location,time,wenke_score,like_score
延安职业技术学院,广州新华学院,75,34,68,30,66,68,74,79,82,贵州,2022,412,341
成都中医药大学,齐齐哈尔大学,112,77,124,68,56,75,70,30,55,湖南,2021,468,512
南昌大学,西南大学,84,111,104,83,86,60,97,50,94,云南,2019,540,528
成都医学院,苏州科技大学,120,139,87,68,56,88,72,30,60,山西,2019,508,558
成都航空职业技术学院,云南机电职业技术学院,69,51,64,53,98,69,77,58,47,河北,2020,366,404
中国石油大学（北京）,江南大学,131,143,135,73,31,52,63,34,50,辽宁,2020,556,565
广州新华学院,成都信息工程大学,109,108,64,45,55,31,75,48,100,天津,2018,504,412
广州航海学院,西南交通大学希望学院,88,44,102,69,99,68,87,54,74,河北,2025,449,470
南京师范大学,中国传媒大学,138,141,110,99,31,43,53,100,60,贵州,2025,602,562
上海电力大学,南方医科大学,142,136,129,36,45,51,56,48,33,吉林,2020,544,539
南方医科大学,湖南师范大学,97,144,96,51,86,70,82,51,71,河南,2019,541,544
四川轻化工大学,重庆中医药学院,146,103,85,66,36,54,39,43,93,辽宁,2020,509,490
华北水利水电大学,四川工业科技学院,60,80,125,75,53,36,64,50,62,陕西,2024,441,429
武汉船舶职业技术学院,重庆护理职业学院,82,70,45,36,42,95,38,36,46,河南,2024,317,370
贵州大学,华南农业大学,109,125,77,61,73,88,70,86,59,青海,2018,526,533
河海大学,中国地质大学（武汉）,90,120,139,89,69,64,71,63,68,贵州,2024,551,571
湖南医药学院,北部湾大学,127,104,79,93,47,61,69,31,66,广西,2019,476,511
天津海运职业学院,长沙卫生职业学院,61,40,114,82,51,53,50,92,32,河北,2023,389,401
襄阳职业技术学院,山东师范大学,117,33,89,54,43,55,71,98,93,江西,2022,501,391
齐齐哈尔大学,川北医学院,95,98,102,37,42,94,38,95,68,辽宁,2019,496,468
南昌大学,成都中医药大学,137,117,101,56,83,34,44,76,37,安徽,2018,512,528
广东药科大学,湖北科技学院,85,44,109,73,93,91,98,58,98,天津,2018,492,495
四川农业大学,宁波大学,146,109,77,60,74,56,94,44,64,宁夏,2019,534,522
湖北汽车工业学院,阿坝师范学院,77,94,108,90,33,87,77,33,82,广东,2022,471,489
青岛港湾职业技术学院,武汉船舶职业技术学院,61,61,56,100,39,38,81,74,36,山西,2021,369,355
重庆对外经贸学院,湖南城建职业技术学院,68,38,60,96,74,86,51,99,60,海南,2016,376,422
武汉电力职业技术学院,珠海科技学院,134,36,55,56,64,45,63,48,100,辽宁,2022,436,390
四川轻化工大学,中国药科大学,149,111,103,43,54,30,81,52,82,湖北,2018,578,490
广东医科大学,湖北师范大学,137,118,97,57,62,61,49,51,50,广东,2020,502,532
北部湾大学,郑州商学院,66,87,61,95,100,67,60,70,91,浙江,2018,435,476
四川民族学院,上海电力大学,75,143,64,63,83,44,82,90,85,青海,2017,539,472
中国药科大学,华东理工大学,133,117,114,74,55,85,74,44,100,甘肃,2025,582,578
河南护理职业学院,钦州幼儿师范高等专科学校,66,33,120,81,37,48,39,40,49,内蒙古,2023,347,385
山东师范大学,湖南铁路科技职业技术学院,72,94,88,91,91,71,39,34,65,宁夏,2024,392,507
贵阳职业技术学院,咸阳职业技术学院,66,34,90,42,31,93,97,30,44,河南,2019,361,356
湖北第二师范学院,黔南民族师范学院,115,65,81,83,56,86,85,45,70,辽宁,2022,461,486
湖北工业大学,成都理工大学工程技术学院,93,83,121,64,50,94,46,73,31,内蒙古,2019,447,505
吉利学院,渭南职业技术学院,138,32,47,52,48,98,30,53,77,山西,2022,377,415
湖北大学,遵义医科大学医学与科技学院,144,80,137,30,95,34,40,36,42,河南,2024,479,520
青岛恒星科技学院,江西科技学院,63,67,108,35,79,88,39,84,49,江苏,2018,410,440
武汉船舶职业技术学院,山东师范大学,86,70,95,33,45,41,94,84,72,广西,2022,501,370
成都银杏酒店管理学院,武汉生物工程学院,109,38,73,97,68,36,93,47,84,福建,2022,444,421
广西师范大学,珠海科技学院,145,57,44,66,58,50,95,32,63,湖南,2022,436,420
湖北科技学院,青岛恒星科技学院,85,74,79,89,75,90,66,39,97,宁夏,2018,440,492
中国民用航空飞行学院,成都理工大学,103,59,116,57,83,73,72,90,87,福建,2020,527,491
成都信息工程大学,湖北汽车工业学院,116,89,99,92,53,55,87,51,47,青海,2018,489,504
湖南师范大学,川北医学院,111,111,94,34,97,95,92,55,33,重庆,2023,496,542
南昌大学,四川大学,126,142,102,33,91,34,51,94,82,山西,2021,597,528
武汉轻工大学,郑州西亚斯学院,95,86,103,62,94,57,30,64,70,江苏,2016,448,497
沈阳医学院,桂林理工大学,73,124,110,96,38,59,46,47,80,四川,2017,480,500
广东财经大学,湖北大学,140,43,148,59,63,71,66,92,31,上海,2023,520,524
长江大学,长江大学,138,55,109,84,38,49,76,44,51,上海,2025,473,473
长沙卫生职业学院,重庆对外经贸学院,67,30,112,33,76,71,57,64,92,辽宁,2019,422,389
重庆机电职业技术大学,浙江工业大学,67,100,60,46,68,72,79,49,78,福建,2023,433,413
辽宁大学,贵州医科大学,136,141,102,51,82,57,78,40,60,黑龙江,2022,557,569
四川文化艺术学院,长江师范学院,121,56,84,52,88,37,91,65,40,河南,2023,457,438
北京交通大学,沈阳医学院,144,129,74,97,73,89,38,80,35,北京,2020,500,606
新疆工业职业技术学院,青海卫生职业技术学院,63,36,69,38,53,68,40,95,56,上海,2021,359,327
襄阳职业技术学院,长江师范学院,72,83,70,55,42,69,65,89,78,吉林,2019,457,391
百色学院,湖北第二师范学院,78,115,64,72,60,67,61,87,81,甘肃,2017,486,456
苏州科技大学,成都工业学院,131,64,79,60,93,81,43,73,76,北京,2020,466,508
绵阳城市学院,延安职业技术学院,90,85,79,91,60,32,63,31,49,浙江,2019,397,437
大理护理职业学院,贵州盛华职业学院,86,42,40,83,51,56,71,30,56,湖南,2016,325,358
湘潭大学,中国民用航空飞行学院,100,111,96,97,64,57,56,47,81,吉林,2025,491,525
成都理工大学工程技术学院,西安铁路职业技术学院,93,58,68,88,83,57,67,37,60,四川,2016,383,447
华南理工大学,上海财经大学,116,142,133,58,88,77,79,77,78,西藏,2025,625,614
湖北中医药大学,苏州科技大学,118,87,130,46,84,34,60,63,50,北京,2025,508,499
武汉生物工程学院,成都理工大学工程技术学院,71,84,119,79,48,43,77,61,35,上海,2023,447,444
成都理工大学工程技术学院,海南医学院,106,32,138,42,63,66,81,58,68,安徽,2021,483,447
武汉纺织大学外经贸学院,浙江工业大学,108,96,71,38,44,82,30,96,33,江西,2017,434,439
湖北工业大学,湖北经济学院法商学院,117,44,126,79,70,69,73,40,53,陕西,2022,453,505
南京师范大学,清华大学,149,103,119,77,36,78,82,99,83,广东,2016,635,562
中国政法大学,中国政法大学,148,112,130,73,53,96,84,60,79,湖北,2022,613,612
成都中医药大学,重庆人文科技学院,120,70,114,80,45,83,49,33,57,海南,2019,443,512
中国传媒大学,,134,141,133,89,34,72,49,86,75,安徽,2019,618,603
成都理工大学,四川大学,95,122,140,82,37,51,84,62,96,广东,2022,599,527
江南大学,山东师范大学,149,64,147,92,60,44,39,54,48,内蒙古,2025,501,556
辽宁大学,广州医科大学,147,135,81,89,48,68,76,63,45,河北,2020,547,568
渭南职业技术学院,湖北生物科技职业学院,68,80,41,50,86,48,45,76,65,江苏,2018,375,373
湖南医药学院,贵州医科大学,149,58,140,52,63,49,90,80,40,重庆,2019,557,511
广东药科大学,上海海关学院,78,123,125,54,39,76,65,87,72,黑龙江,2021,550,495
成都理工大学,湖北科技学院,144,42,113,91,58,79,76,50,67,福建,2023,492,527
四川外国语大学,湖北第二师范学院,66,59,97,50,94,97,83,83,98,福建,2017,486,463
长江师范学院,广东药科大学,109,70,66,81,83,48,99,74,77,上海,2025,495,457
山东师范大学,北京交通大学,110,107,137,50,36,61,97,88,69,河北,2023,608,501
湖南大学,海南医学院,71,141,142,88,79,73,37,58,34,浙江,2025,483,594
重庆移通学院,徐州工业职业技术学院,70,43,62,97,51,95,57,62,68,新疆,2023,362,418
湖南师范大学,南京中医药大学,138,63,136,66,89,49,30,88,97,黑龙江,2019,552,541
辽宁大学,西南交通大学,135,80,145,87,48,71,96,59,49,广东,2018,564,566
湖北科技学院,川北医学院,90,68,88,88,69,89,66,94,90,宁夏,2017,496,492
天津海运职业学院,河北外国语学院,76,66,63,38,77,81,53,89,76,贵州,2017,423,401
重庆工程学院,江西科技学院,82,97,91,63,51,35,37,34,69,云南,2019,410,419
武汉纺织大学外经贸学院,广东财经大学,136,43,136,37,35,52,91,74,44,江苏,2017,524,439
清华大学,南方医科大学,140,133,136,81,93,52,33,37,64,宁夏,2021,543,635
重庆旅游职业学院,珠海科技学院,60,81,109,43,33,34,90,38,58,广西,2019,436,360
西南财经大学天府学院,湖北中医药大学,133,113,63,30,50,39,48,99,43,天津,2020,499,428
百色学院,桂林理工大学,122,67,78,83,65,41,88,42,83,黑龙江,2016,480,456
南京中医药大学,贵州中医药大学,112,130,84,87,63,76,84,43,50,上海,2017,503,552
辽宁大学,重庆中医药学院,146,42,120,96,94,70,50,73,78,山西,2019,509,568
华南农业大学,广东财经大学,141,49,140,57,86,53,98,62,34,浙江,2019,524,526
南昌大学,贵州师范大学,116,134,43,80,90,65,38,85,77,河南,2018,493,528
四川旅游学院,上海政法学院,66,144,87,55,65,42,91,93,57,广东,2016,538,459
广州新华学院,运城职业技术大学,72,84,59,62,38,97,52,60,97,吉林,2020,424,412
上海政法学院,广东财经大学,63,125,147,47,98,57,46,79,64,辽宁,2025,524,537
广东医科大学,成都工业学院,68,58,144,82,94,86,86,57,53,海南,2020,466,532
成都体育学院,贵州中医药大学时珍学院,92,145,73,44,47,63,75,36,41,云南,2020,462,464
汕头大学,长沙学院,125,34,118,87,62,90,80,79,46,上海,2019,482,516
湖北工业大学,阿坝师范学院,95,90,116,95,67,42,39,57,74,河北,2020,471,505
阿坝师范学院,吉利学院,64,136,69,38,65,99,71,30,45,青海,2025,415,471
山东师范大学,长江大学,130,55,118,31,84,83,50,64,56,福建,2025,473,501
深圳大学,江南大学,133,121,107,92,43,81,58,56,81,广西,2018,556,577
厦门理工学院,四川旅游学院,94,138,52,93,68,61,45,76,54,江苏,2021,459,506
桂林理工大学,成都医学院,62,128,124,49,56,61,57,100,87,广西,2018,558,480
中国传媒大学,东华大学,149,148,124,88,30,62,39,54,60,吉林,2019,574,601
百色学院,重庆人文科技学院,82,42,101,81,80,70,86,60,72,江西,2019,443,456
山东师范大学,重庆中医药学院,130,55,91,41,91,99,82,91,60,云南,2020,509,507
,湘潭大学,142,82,137,97,86,98,59,54,51,西藏,2020,525,642
浙江海洋大学,北部湾大学,72,145,40,68,86,77,48,84,87,内蒙古,2022,476,488
中国地质大学（武汉）,南京航空航天大学,131,101,140,43,51,85,66,90,51,江苏,2024,579,551
四川外国语大学,三亚学院,65,79,105,99,36,79,54,51,55,贵州,2020,409,463
浙江海洋大学,湖北经济学院法商学院,128,51,81,79,88,61,47,91,55,河北,2020,453,488
四川旅游学院,兰州博文科技学院,85,88,102,97,33,54,76,41,35,福建,2022,427,459
湘潭大学,曲阜师范大学,82,84,116,99,84,60,53,69,94,黑龙江,2025,498,525
重庆人文科技学院,郑州西亚斯学院,97,58,137,77,44,30,61,50,47,安徽,2024,450,443
吉利学院,成都信息工程大学,130,105,60,42,35,43,68,75,66,宁夏,2020,504,415
四川旅游学院,西昌学院,112,115,91,37,40,64,44,42,54,安徽,2025,458,459
成都理工大学,上海大学,79,128,128,76,64,52,80,90,79,四川,2018,584,527
湖南科技职业学院,湖北经济学院法商学院,97,41,82,57,83,47,74,63,96,辽宁,2019,453,407
天津海运职业学院,襄阳职业技术学院,66,45,94,53,43,98,89,61,36,湖北,2021,391,399
四川警察学院,郑州西亚斯学院,113,72,117,76,86,65,42,75,31,福建,2017,450,529
山东师范大学,广州大学,70,88,124,92,91,36,94,60,99,云南,2024,535,501
中国地质大学（武汉）,辽宁大学,125,130,114,63,79,40,59,85,55,广西,2019,568,551
郑州西亚斯学院,景德镇艺术职业大学,74,60,117,87,35,75,41,49,85,辽宁,2022,426,448
沈阳医学院,成都中医药大学,120,78,85,67,69,81,82,58,89,天津,2018,512,500
甘肃交通职业技术学院,成都东软学院,91,66,49,33,78,31,62,91,92,四川,2018,451,348
西南财经大学,重庆医科大学,93,146,86,74,92,85,50,85,53,重庆,2019,513,576
成都理工大学,湖南大学,150,149,87,45,39,57,79,66,62,辽宁,2024,593,527
安阳师范学院,景德镇艺术职业大学,115,45,96,66,86,73,78,46,46,河南,2025,426,481
中国政法大学,上海大学,119,112,142,72,80,88,96,80,35,天津,2018,584,613
广东财经大学,黔南民族师范学院,89,66,134,93,50,92,62,79,31,上海,2017,461,524
西南石油大学,深圳技术大学,133,51,143,77,76,50,75,70,77,上海,2018,549,530
浙江理工大学,广州南方学院,136,44,66,92,98,85,40,48,98,宁夏,2018,432,521
哈尔滨医科大学,西南财经大学,147,128,54,100,52,37,73,84,90,广东,2016,576,518
暨南大学,广州航海学院,104,89,134,46,98,89,44,40,59,海南,2019,470,560
川北医学院,成都信息工程大学,84,96,138,42,93,43,78,37,71,新疆,2023,504,496
西昌学院,景德镇艺术职业大学,81,75,114,60,67,61,30,83,43,贵州,2016,426,458
海口经济学院,华北水利水电大学,101,47,114,44,58,47,33,43,91,安徽,2020,429,411
浙江工业大学,广州南方学院,79,73,76,62,49,94,50,78,76,西藏,2019,432,433
吉利学院,川北幼儿师范高等专科学校,86,98,48,40,47,96,46,45,72,内蒙古,2018,395,415
汕头大学,重庆医科大学,142,32,131,66,96,49,58,80,70,湖北,2019,513,516
暨南大学,四川轻化工大学,77,135,143,42,78,85,33,46,56,重庆,2016,490,560
阿坝师范学院,四川轻化工大学,106,56,99,35,99,76,58,83,88,青海,2016,490,471
浙江海洋大学,哈尔滨医科大学,84,57,129,85,62,71,78,80,90,河北,2019,518,488
武汉船舶职业技术学院,海南科技职业大学,72,57,79,86,43,32,30,61,36,广东,2018,335,369
广州铁路职业技术学院,重庆工程学院,67,62,106,34,80,35,59,87,38,四川,2017,419,384
成都航空职业技术学院,甘肃交通职业技术学院,80,70,53,63,67,69,35,47,63,甘肃,2023,348,402
武汉纺织大学外经贸学院,阿坝师范学院,69,107,94,81,50,38,74,50,77,宁夏,2023,471,439
四川外国语大学,湘潭大学,111,35,126,82,69,40,93,64,96,辽宁,2019,525,463
广东药科大学,西昌学院,116,102,75,56,76,70,52,64,49,江西,2019,458,495
成都工业学院,四川大学锦江学院,77,83,120,66,52,68,53,55,57,天津,2019,445,466
武汉轻工大学,南昌医学院,128,87,110,48,81,43,38,60,96,福建,2017,519,497
湖北工业大学,吉利学院,109,69,67,90,93,77,49,53,68,山东,2023,415,505
广西师范大学,浙江工业大学,138,83,58,44,42,55,51,68,36,福建,2020,434,420
苏州科技大学,深圳技术大学,132,49,139,69,54,65,81,55,93,天津,2022,549,508
长江师范学院,长沙学院,60,112,122,33,44,86,85,44,59,河北,2019,482,457
浙江理工大学,贵州大学,137,31,144,78,73,58,71,73,77,甘肃,2025,533,521
成都工业学院,广州南方学院,61,99,114,62,68,62,50,39,69,重庆,2022,432,466
郑州西亚斯学院,长沙师范学院,68,110,83,76,49,62,48,91,69,西藏,2019,469,448
兰州博文科技学院,四川工业科技学院,140,45,68,56,33,85,92,38,58,广东,2024,441,427
四川音乐学院,贵州中医药大学时珍学院,95,57,121,81,38,62,77,53,59,贵州,2019,462,454
广东医科大学,山东师范大学,82,137,106,84,56,67,50,48,84,山西,2023,507,532
西安医学高等专科学校,景德镇艺术职业大学,69,105,41,32,41,62,67,66,78,西藏,2025,426,350
湖北经济学院法商学院,兰州博文科技学院,73,43,102,90,93,52,73,39,97,海南,2022,427,453
南京中医药大学,对外经济贸易大学,95,122,148,64,61,62,92,95,69,重庆,2025,621,552
山东财经大学,南京师范大学,109,110,66,85,61,54,88,91,98,四川,2023,562,485
西安铁路职业技术学院,湖北大学,94,74,87,42,33,53,99,87,79,新疆,2018,520,383
湖北民族大学,重庆医科大学,88,97,112,82,93,45,89,53,74,吉林,2022,513,517
广东外语外贸大学南国商学院,山东财经大学,102,79,46,76,58,69,69,95,94,四川,2020,485,430
武汉电力职业技术学院,三亚学院,89,64,42,99,55,41,41,91,82,福建,2019,409,390
湖北医药学院药护学院,上海电力大学,131,102,104,88,32,30,32,91,79,内蒙古,2018,539,487
中国民用航空飞行学院,成都师范学院,106,137,53,60,83,52,66,51,65,新疆,2016,478,491
郑州西亚斯学院,重庆机电职业技术大学,138,53,50,44,80,83,56,67,49,天津,2021,413,448
上海外国语大学,四川农业大学,89,131,123,88,62,97,38,93,48,内蒙古,2021,522,590
成都东软学院,天津海运职业学院,71,86,138,67,51,38,33,38,35,河南,2021,401,451
沈阳医学院,华北水利水电大学,65,76,87,83,93,96,75,38,88,广东,2017,429,500
四川农业大学,贵州中医药大学,69,90,103,97,76,87,61,80,100,宁夏,2017,503,522
四川师范大学,成都信息工程大学,69,113,99,93,62,48,91,72,60,上海,2025,504,484
渭南职业技术学院,川北幼儿师范高等专科学校,62,106,46,52,40,67,53,93,35,云南,2021,395,373
沈阳医学院,重庆移通学院,60,49,121,90,93,87,75,64,49,云南,2019,418,500
重庆第二师范学院,海南科技职业大学,136,35,49,78,68,89,31,41,41,辽宁,2018,333,455
中国人民解放军陆军军医大学,成都理工大学,107,141,145,53,45,84,37,64,33,云南,2022,527,575
贵阳职业技术学院,重庆五一职业技术学院,79,36,66,41,97,37,50,71,43,吉林,2021,345,356
